Especial;OP;Direccion;Comuna;Condominio;Tipo edificio;Max inicio cttos (Días);Tipologia;Estac;Bod;Arriendo Total;GC Total;Reajuste por contrato;Meses sin reajuste;% Descuento;Cant. Meses Descuento;Cant. Garantías (Meses);Cant. Garantías Mascota (Meses);Sin Garantia;Cuotas Garantía;Rentas Necesarias;Requiere Aval(es);Tremenda promo;Orientacion;m2 Depto;m2 Terraza;Estatus LLave;Candado;Status Video;Comentario;Fecha Reparacion;Presupuesto;Acepta Mascotas?;Link Listing;Unidad;Estado
Arriendo Normal;20561;Sta. Petronila 28;Estación Central;Santa Petronila Plaza;0;30;1D1B;;46;250000.00;55000.00;12;0;0.00;0;1;0;Si;3;3.00;1;28255;P;28.00;2.00;Edificio Retail;2551;OK;GD. Llaves en moneda.;2023-08-14;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/santa-petronila-plaza/853?codigo_referido=elkisd;216;Re-acondicionamiento
Arriendo Normal;21028;Blanco Garcés 154;Estación Central;Condominio Jardín Centro;0;30;1D1B;;;250000.00;35000.00;12;0;0.00;0;1;0;No;3;3.00;1;34104;;;;Edificio Retail;1959;OK;JM: NO kit;2025-08-22;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/condominio-jardin-centro/905?codigo_referido=elkisd;3011-B;Re-acondicionamiento
Arriendo Normal;22349;Radal 66;Estación Central;Eco Futuro II;0;30;1D1B;200;301;295000;85000;12;0;0.00;0;1;0;No;3;3.00;1;34396;N;32.00;3.00;Edificio Retail;1982;OK;MS
propietaria enviara llaves fines septiembre aproximadamente. ;2025-08-04;Caducado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/eco-futuro-ii/458?codigo_referido=elkisd;2404-A;Lista para arrendar
Arriendo Normal;CDMD802;Conde del Maule 4631;Estación Central;Plaza Conde del Maule;1;30;1D1B;;;280000.00;69000.00;6;12;0.00;0;1;0;No;3;3.00;0;41690;S;32.40;4.60;;0;OK;;2025-08-11;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/plaza-conde-del-maule/1345?selectedUnit=445001&codigo_referido=elkisd;802;Lista para arrendar
Arriendo Normal;CDMD1311-A;Conde del Maule 4631;Estación Central;Plaza Conde del Maule;1;30;1D1B;;;290000.00;66000.00;6;12;0.00;0;1;0;No;3;3.00;0;41774;P;31.83;3.37;;0;NOK;;2025-08-06;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/plaza-conde-del-maule/1345?codigo_referido=elkisd;1311-A;Lista para arrendar
Arriendo Normal;CDMD1711-A;Conde del Maule 4631;Estación Central;Plaza Conde del Maule;1;30;1D1B;;;290000.00;66000.00;6;12;0.00;0;1;0;No;3;3.00;0;41834;P;31.83;3.37;;0;NOK;;2025-08-04;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/plaza-conde-del-maule/1345?codigo_referido=elkisd;1711-A;Lista para arrendar
Arriendo Normal;CDMD1712-A;Conde del Maule 4631;Estación Central;Plaza Conde del Maule;1;30;1D1B;;;290000.00;66000.00;6;12;0.00;0;1;0;No;3;3.00;0;41836;P;31.24;3.97;;0;NOK;;2025-08-07;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/plaza-conde-del-maule/1345?codigo_referido=elkisd;1712-A;Lista para arrendar
Arriendo Normal;CDMD1811-A;Conde del Maule 4631;Estación Central;Plaza Conde del Maule;1;30;1D1B;;;290000.00;66000.00;6;12;0.00;0;1;0;No;3;3.00;0;41849;P;31.83;3.37;;0;NOK;;2025-08-05;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/plaza-conde-del-maule/1345?selectedUnit=445160&codigo_referido=elkisd;1811-A;Lista para arrendar
Arriendo Normal;CDMD2002;Conde del Maule 4631;Estación Central;Plaza Conde del Maule;1;30;1D1B;;;283000.00;68000.00;6;12;0.00;0;1;0;No;3;3.00;0;41870;S;32.08;4.66;;0;OK;;2025-08-11;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/plaza-conde-del-maule/1345?selectedUnit=445181&codigo_referido=elkisd;2002;Lista para arrendar
Arriendo Normal;CDMD2412-A;Conde del Maule 4631;Estación Central;Plaza Conde del Maule;1;30;1D1B;;;290000.00;66000.00;6;12;0.00;0;1;0;No;3;3.00;0;41941;P;31.24;3.97;;0;NOK;;2025-08-12;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/plaza-conde-del-maule/1345?codigo_referido=elkisd;2412-A;Lista para arrendar
Arriendo Normal;CDMD2611-A;Conde del Maule 4631;Estación Central;Plaza Conde del Maule;1;30;1D1B;;;290000.00;66000.00;6;12;0.00;0;1;0;No;3;3.00;0;41969;P;31.83;3.37;;0;NOK;;2025-07-31;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/plaza-conde-del-maule/1345?selectedUnit=445280&codigo_referido=elkisd;2611-A;Lista para arrendar
Arriendo Normal;29248;Buzo Sobenes 4650;Estación Central;Gran Estacion;0;30;1D1B;;;250000.00;80000.00;12;0;0.00;0;1;0;Si;3;3.00;1;43508;N;27.90;0.00;Edificio Retail;1340;NOK;;2025-07-21;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/gran-estacion/776?codigo_referido=elkisd;315;Re-acondicionamiento
Arriendo Normal;29745;Cnel. Souper 4515;Estación Central;Residente;0;30;1D1B;;;270000.00;45000.00;12;0;0.00;0;1;0;Si;3;3.00;1;37947;S;35.14;3.38;Edificio Retail;1867;NOK;MS
lllaves enviadas a moneda el 6 junio.
Si focos y barras. enviado a instalar;2025-08-01;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/residente/1431?codigo_referido=elkisd;1801;Lista para arrendar
Arriendo Normal;29872;Conde del Maule 4364;Estación Central;Central Alameda;0;30;1D1B;;;210000.00;40000.00;12;0;0.00;0;1;0;No;3;3.00;1;44596;P;28.74;0.00;Inspector;1615;OK;;2025-08-02;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/central-alameda/57?codigo_referido=elkisd;1014;Lista para arrendar
Arriendo Normal;33342;Nicasio Retamales 115;Estación Central;Conquista Velázquez I;0;30;1D1B;;;290000.00;55000.00;12;0;0.00;0;1;0;No;3;3.00;1;78843;;31.98;3.18;Inspector;543;NOK;;;Aprobado sin mejoras;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/conquista-velazquez-i/237?codigo_referido=elkisd;1809-O;Re-acondicionamiento
Arriendo Normal;33653;Cnel. Souper 4515;Estación Central;Residente;0;30;1D1B;;;290000.00;45000.00;12;0;50.00;1;1;0;Si;3;3.00;1;47467;S;30.00;3.00;Inspector;458;OK;MS
llaves enviadas moneda 10 agosto.;2024-03-20;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/residente/1431?codigo_referido=elkisd;1214;Re-acondicionamiento
Arriendo Normal;33865;Toro Mazotte 110;Estación Central;Vida Urbana;0;30;1D1B;120;196;240000;100000;12;0;0.00;0;1;0;Si;3;3.00;1;47820;O;24.70;1.10;Edificio Retail;1853;OK;GD;2023-03-28;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/vida-urbana/340?codigo_referido=elkisd;503;Re-acondicionamiento
;35685;Buzo Sobenes 4650;Estación Central;Gran Estacion;0;30;1D1B;;;275000.00;70000.00;12;0;0.00;0;1;0;No;3;3.00;1;82606;;;;Ofic. Santa Lucía;0;NOK;;2025-07-24;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/gran-estacion/776?selectedUnit=453261&codigo_referido=elkisd;712;Lista para arrendar
;35686;Buzo Sobenes 4650;Estación Central;Gran Estacion;0;30;1D1B;;;250000.00;80000.00;12;0;0.00;0;1;0;No;3;3.00;1;82607;;;;Inspector;2151;NOK;;2025-08-11;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/gran-estacion/776?codigo_referido=elkisd;3212;Re-acondicionamiento
Arriendo Normal;40274;Nicasio Retamales 115;Estación Central;Conquista Velázquez I;0;30;1D1B;;67-B;215000.00;75000.00;6;0;0.00;0;1;0;No;3;3.00;1;50165;O;31.97;3.12;Ofic. Santa Lucía;1842;NOK;;2024-04-09;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/conquista-velazquez-i/237?codigo_referido=elkisd;1011-O;Re-acondicionamiento
Arriendo Normal;PAT1139;Conde del Maule 4642;Estación Central;Barrio Central;0;30;1D1B;;;245000.00;45000.00;12;0;0.00;0;1;0;No;3;3.00;1;64121;N;29.00;2.00;Edificio Retail;2752;NOK;;2025-07-09;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/barrio-central/433?codigo_referido=elkisd;1219;Lista para arrendar
Arriendo Normal;42625;Radal 66;Estación Central;Eco Futuro II;0;30;1D1B;256;305;295000;85000;12;0;0.00;0;1;0;Si;3;3.00;1;50604;P;30.00;2.00;Inspector;2778;OK;GD;2025-08-06;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/eco-futuro-ii/458?codigo_referido=elkisd;1811-A;Lista para arrendar
Arriendo Normal;CCND101;Cnel. Souper 4400;Estación Central;Concon;1;30;1D1B;;;247000.00;65000.00;3;12;0.00;0;1;0.5;No;3;3.00;1;51891;S;32.00;2.00;;0;NOK;;;Enviado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/concon/2160?selectedUnit=462247&codigo_referido=elkisd;101;Lista para arrendar
Arriendo Normal;CCND205;Cnel. Souper 4400;Estación Central;Concon;1;30;1D1B;;;245000.00;63000.00;3;12;0.00;0;1;0.5;No;3;3.00;1;51881;S;31.00;2.00;;0;OK;;;Aprobado sin mejoras;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/concon/2160?codigo_referido=elkisd;205;Lista para arrendar
Arriendo Normal;CCND206;Cnel. Souper 4400;Estación Central;Concon;1;30;1D1B;;;247000.00;65000.00;3;12;0.00;0;1;0.5;No;3;3.00;1;51880;S;32.00;2.00;;0;OK;;;Aprobado sin mejoras;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/concon/2160?codigo_referido=elkisd;206;Lista para arrendar
Arriendo Normal;CCND707;Cnel. Souper 4400;Estación Central;Concon;1;30;1D1B;;;252000.00;65000.00;3;12;0.00;0;1;0.5;No;3;3.00;1;51811;S;32.00;2.00;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/concon/2160?codigo_referido=elkisd;707;Re-acondicionamiento
Arriendo Normal;CCND904;Cnel. Souper 4400;Estación Central;Concon;1;30;1D1B;;;252000.00;65000.00;3;12;0.00;0;1;0.5;No;3;3.00;1;51786;S;32.00;2.00;;0;OK;;2024-08-13;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/concon/2160?codigo_referido=elkisd;904;Re-acondicionamiento
Arriendo Normal;CCND1407;Cnel. Souper 4400;Estación Central;Concon;1;30;1D1B;;;252000.00;65000.00;3;12;0.00;0;1;0.5;No;3;3.00;1;51712;S;32.00;2.00;;0;OK;;;Enviado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/concon/2160?codigo_referido=elkisd;1407;Re-acondicionamiento
Arriendo Normal;CCND1605;Cnel. Souper 4400;Estación Central;Concon;1;30;1D1B;;;250000.00;63000.00;3;12;0.00;0;1;0.5;No;3;3.00;1;51686;S;31.00;2.00;;0;OK;;;Enviado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/concon/2160?codigo_referido=elkisd;1605;Lista para arrendar
Arriendo Normal;CCND1905;Cnel. Souper 4400;Estación Central;Concon;1;30;1D1B;;;255000.00;63000.00;3;12;0.00;0;1;0.5;No;3;3.00;1;51644;S;31.00;2.00;;0;OK;Fuerte filtración en el baño;;Aprobado sin mejoras;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/concon/2160?selectedUnit=462493&codigo_referido=elkisd;1905;Lista para arrendar
Arriendo Especial;43758;Conde del Maule 4325;Estación Central;Plus;0;30;1D1B;;;1.00;55000.00;12;0;10.00;3;1;0;No;3;3.00;1;51501;NP;30.00;2.00;Inspector;2855;OK;AL: REAJUSTE SEMESTRAL;2023-05-20;Ejecutado;Si;;1517;Lista para arrendar
Arriendo Normal;43876;Cnel. Souper 4171;Estación Central;Sinergia Souper;0;30;1D1B;;;250000.00;75000.00;12;0;0.00;0;1;0;Si;3;3.00;1;51158;NP;28.84;2.00;Inspector;1478;OK;LF ;2025-02-16;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/sinergia-souper/1476?codigo_referido=elkisd;802;Re-acondicionamiento
Arriendo Normal;44233;Coronel Godoy 0157;Estación Central;Edificio Ecuador;0;30;1D1B;;;250000.00;55000.00;12;0;50.00;1;1;0;Si;3;3.00;1;52038;P;28.00;1.00;Inspector;2388;OK;JB reajuste cada 6 meses;;Caducado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/edificio-ecuador/2223?selectedUnit=464590&codigo_referido=elkisd;412;Lista para arrendar
Arriendo Normal;44669;Conde del Maule 4364;Estación Central;Central Alameda;0;30;1D1B;;;215000.00;40000.00;12;0;0.00;0;1;0;Si;3;3.00;1;52239;P;30.00;0.00;Inspector;1081;OK;;2025-08-05;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/central-alameda/57?codigo_referido=elkisd;1111;Re-acondicionamiento
Arriendo Normal;46227;Toro Mazotte 150;Estación Central;Toro Mazotte 150;0;30;1D1B;;;260000.00;65000.00;12;0;50.00;1;1;0;Si;3;3.00;1;53977;N;34.00;7.00;Inspector;2680;OK;;2025-06-27;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/toro-mazotte-150/2159?codigo_referido=elkisd;1107;Lista para arrendar
Arriendo Normal;51831;Av. Libertador Bernardo O'Higgins 4361;Estación Central;O2 Alameda;0;30;1D1B;;;265000.00;90000.00;12;0;50.00;1;1;0;No;3;3.00;1;65804;P;34.25;0.00;Ofic. Santa Lucía;1116;OK;Renta O2;2025-08-08;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/o2-alameda/2804?codigo_referido=elkisd;510;Lista para arrendar
Arriendo Normal;51833;Av. Libertador Bernardo O'Higgins 4361;Estación Central;O2 Alameda;0;30;1D1B;;;250000.00;80000.00;12;0;0.00;0;1;0;No;3;3.00;1;66115;O;31.42;0.00;No Disponible;1523;OK;Renta O2;;Enviado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/o2-alameda/2804?codigo_referido=elkisd;1004;Re-acondicionamiento
Arriendo Normal;52266;Av. María Rozas Velásquez 41;Estación Central;Zorzal;0;30;1D1B;;;270000.00;35000.00;12;0;0.00;0;1;0;Si;3;3.00;1;63956;S;32.24;4.46;Edificio Retail;6;OK;JB REAJUSTE ANUAL;2025-08-21;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/zorzal/2744?codigo_referido=elkisd;608;Re-acondicionamiento
Arriendo Normal;52394;Av. María Rozas Velásquez 41;Estación Central;Zorzal;0;30;1D1B;98;50;1;65000;12;0;0.00;0;1;0;Si;3;3.00;1;63922;N;30.00;4.00;Inspector;371;OK;LF: Depto Nuevo / No Mascotas;;Caducado;Si;;2803;Lista para arrendar
Arriendo Normal;ACND2022;Conde del Maule 4160;Estación Central;Alto Conde;1;30;1D1B;;;249000.00;48000.00;12;0;50.00;2;1;0;No;3;3.00;0;67287;O;30.18;0.00;;0;NOK;;;;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/alto-conde/2933?codigo_referido=elkisd;2022;Re-acondicionamiento
Arriendo Especial;ACND2121;Conde del Maule 4160;Estación Central;Alto Conde;1;30;1D1B;;;249000.00;49000.00;12;0;50.00;2;1;0;No;3;3.00;0;67288;O;30.64;0.00;;0;NOK;;;;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/alto-conde/2933?codigo_referido=elkisd;2121;Re-acondicionamiento
Arriendo Normal;ACND2324;Conde del Maule 4160;Estación Central;Alto Conde;1;30;1D1B;;;251000.00;49000.00;12;0;50.00;2;1;0;No;3;3.00;0;67306;O;31.00;0.00;;0;NOK;;;;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/alto-conde/2933?codigo_referido=elkisd;2324;Re-acondicionamiento
Arriendo Normal;ACND1416;Conde del Maule 4160;Estación Central;Alto Conde;1;30;1D1B;;;242050.00;47000.00;12;0;50.00;2;1;0;No;3;3.00;0;67311;P;30.58;0.00;;0;NOK;;2025-06-23;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/alto-conde/2933?codigo_referido=elkisd;1416;Lista para arrendar
Arriendo Especial;ACND1814;Conde del Maule 4160;Estación Central;Alto Conde;1;30;1D1B;;;246000.00;49000.00;12;0;50.00;2;1;0;No;3;3.00;0;67321;P;30.81;0.00;;0;NOK;;;;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/alto-conde/2933?codigo_referido=elkisd;1814;Re-acondicionamiento
Arriendo Normal;ACND2615;Conde del Maule 4160;Estación Central;Alto Conde;1;30;1D1B;;;245000.00;49000.00;12;0;50.00;2;1;0;No;3;3.00;0;67322;P;30.81;0.00;;0;NOK;;;;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/alto-conde/2933?codigo_referido=elkisd;2615;Re-acondicionamiento
Arriendo Especial;ACND1222;Conde del Maule 4160;Estación Central;Alto Conde;1;30;1D1B;;;245000.00;48000.00;12;0;50.00;2;1;0;No;3;3.00;0;67332;O;30.18;0.00;;0;NOK;;;;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/alto-conde/2933?codigo_referido=elkisd;1222;Re-acondicionamiento
Arriendo Normal;ACND1324;Conde del Maule 4160;Estación Central;Alto Conde;1;30;1D1B;;;247000.00;49000.00;12;0;50.00;2;1;0;No;3;3.00;0;67333;O;31.00;0.00;;0;NOK;;;;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/alto-conde/2933?codigo_referido=elkisd;1324;Re-acondicionamiento
Arriendo Especial;ACND1621;Conde del Maule 4160;Estación Central;Alto Conde;1;30;1D1B;;;249000.00;49000.00;12;0;50.00;2;1;0;No;3;3.00;0;67335;O;30.64;0.00;;0;NOK;;;;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/alto-conde/2933?codigo_referido=elkisd;1621;Re-acondicionamiento
Arriendo Normal;ACND2216;Conde del Maule 4160;Estación Central;Alto Conde;1;30;1D1B;;;246000.00;49000.00;12;0;50.00;2;1;0;No;3;3.00;0;67336;P;30.58;0.00;;0;NOK;;;;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/alto-conde/2933?codigo_referido=elkisd;2216;Re-acondicionamiento
Arriendo Normal;ACND1514;Conde del Maule 4160;Estación Central;Alto Conde;1;30;1D1B;;;246000.00;49000.00;12;0;50.00;2;1;0;No;3;3.00;0;67346;P;30.81;0.00;;0;NOK;;;;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/alto-conde/2933?codigo_referido=elkisd;1514;Re-acondicionamiento
Arriendo Normal;ACND1721;Conde del Maule 4160;Estación Central;Alto Conde;1;30;1D1B;;;249000.00;49000.00;12;0;50.00;2;1;0;No;3;3.00;0;67348;O;30.64;0.00;;0;NOK;;;;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/alto-conde/2933?codigo_referido=elkisd;1721;Re-acondicionamiento
Arriendo Normal;ACND1616;Conde del Maule 4160;Estación Central;Alto Conde;1;30;1D1B;;;246000.00;49000.00;12;0;50.00;2;1;0;No;3;3.00;0;67353;P;30.58;0.00;;0;NOK;;;;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/alto-conde/2933?codigo_referido=elkisd;1616;Re-acondicionamiento
Arriendo Normal;ACND3121;Conde del Maule 4160;Estación Central;Alto Conde;1;30;1D1B;;;246000.00;49000.00;12;0;50.00;2;1;0;No;3;3.00;0;67364;O;30.64;0.00;;0;NOK;;;Caducado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/alto-conde/2933?codigo_referido=elkisd;3121;Re-acondicionamiento
Arriendo Normal;ACND1216;Conde del Maule 4160;Estación Central;Alto Conde;1;30;1D1B;;;242000.00;49000.00;12;0;50.00;2;1;0;No;3;3.00;0;67366;P;30.58;0.00;;0;NOK;;2025-08-12;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/alto-conde/2933?codigo_referido=elkisd;1216;Lista para arrendar
Arriendo Normal;ACND1923;Conde del Maule 4160;Estación Central;Alto Conde;1;30;1D1B;;;249000.00;48000.00;12;0;50.00;2;1;0;No;3;3.00;0;67373;O;30.18;0.00;;0;NOK;;;;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/alto-conde/2933?codigo_referido=elkisd;1923;Re-acondicionamiento
Arriendo Normal;ACND2723;Conde del Maule 4160;Estación Central;Alto Conde;1;30;1D1B;;;248000.00;48000.00;12;0;50.00;2;1;0;No;3;3.00;0;67375;O;30.18;0.00;;0;NOK;;2025-07-07;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/alto-conde/2933?selectedUnit=484530&codigo_referido=elkisd;2723;Lista para arrendar
Arriendo Especial;ACND2714;Conde del Maule 4160;Estación Central;Alto Conde;1;30;1D1B;;;245000.00;49000.00;12;0;50.00;2;1;0;No;3;3.00;0;67387;P;30.81;0.00;;0;NOK;;;Enviado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/alto-conde/2933?codigo_referido=elkisd;2714;Re-acondicionamiento
Arriendo Normal;ACND1902;Conde del Maule 4160;Estación Central;Alto Conde;1;30;1D1B;;;252000.00;54000.00;12;0;50.00;2;1;0;No;3;3.00;0;67396;S;33.99;0.00;;0;NOK;;;;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/alto-conde/2933?codigo_referido=elkisd;1902;Re-acondicionamiento
Arriendo Normal;ACND2115;Conde del Maule 4160;Estación Central;Alto Conde;1;30;1D1B;;;246000.00;49000.00;12;0;50.00;2;1;0;No;3;3.00;0;67397;P;30.81;0.00;;0;NOK;;;;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/alto-conde/2933?codigo_referido=elkisd;2115;Re-acondicionamiento
Arriendo Normal;ACND1806;Conde del Maule 4160;Estación Central;Alto Conde;1;30;1D1B;;;249000.00;51000.00;12;0;50.00;2;1;0;No;3;3.00;0;67413;N;31.82;0.00;;0;NOK;;;;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/alto-conde/2933?codigo_referido=elkisd;1806;Re-acondicionamiento
Arriendo Especial;ACND2211;Conde del Maule 4160;Estación Central;Alto Conde;1;30;1D1B;;;251000.00;50000.00;12;0;50.00;2;1;0;No;3;3.00;0;67415;S;31.61;0.00;;0;NOK;;;;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/alto-conde/2933?codigo_referido=elkisd;2211;Re-acondicionamiento
Arriendo Normal;ACND2524;Conde del Maule 4160;Estación Central;Alto Conde;1;30;1D1B;;;250000.00;49000.00;12;0;50.00;2;1;0;No;3;3.00;0;67421;O;31.00;0.00;;0;OK;;2025-05-15;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/alto-conde/2933?selectedUnit=484576&codigo_referido=elkisd;2524;Lista para arrendar
Arriendo Especial;ACND1911;Conde del Maule 4160;Estación Central;Alto Conde;1;30;1D1B;;;251000.00;50000.00;12;0;50.00;2;1;0;No;3;3.00;0;67422;S;31.61;0.00;;0;NOK;;;;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/1-dormitorio/alto-conde/2933?codigo_referido=elkisd;1911;Re-acondicionamiento
